Tool name: gmx_sim/2020.4+galaxy0
Run configuration:
{   'dataset_path': '../experiments/Experiment 6 - HPO & Comparison to '
                    'Galaxy/data/low memory/gmx_sim-2020.4.txt',
    'doHPO': True,
    'model_params': {'random_state': 0},
    'model_type': 'xgb',
    'seed': 0}
Model_params: [   ('base_score', 0.5),
114     1          250       0.241372  1.191486e-02         0.003803    7.489667e-04                 0.3              64                200   {'learning_rate': 0.30000000000000004, 'max_depth': 64, 'n_estimators': 200}          -6.248828          -3.497658          -5.058953         -13.395385           0.529469        -5.534271        4.548634              175            0.780141            0.999857            0.999857            0.999818            0.999822          0.955899         0.087879
115     1          250       0.315424  1.258419e-02         0.004204    4.029524e-04            0.094868              16                200   {'learning_rate': 0.09486832980505137, 'max_depth': 16, 'n_estimators': 200}          -6.458328          -3.494622          -5.059170         -13.392787           0.531963        -5.574589        4.556031              179            0.780140            0.999855            0.999856            0.999817            0.999821          0.955898         0.087879
116     1          250       0.576609  1.931580e-02         0.004203    4.004480e-04            0.094868              16                500   {'learning_rate': 0.09486832980505137, 'max_depth': 16, 'n_estimators': 500}          -6.458328          -3.494622          -5.059167         -13.392788           0.531962        -5.574589        4.556032              178            0.780140            0.999855            0.999856            0.999817            0.999821          0.955898         0.087879
117     1          250       0.095467  8.599361e-03         0.004203    4.006625e-04                 0.3              16                 50    {'learning_rate': 0.30000000000000004, 'max_depth': 16, 'n_estimators': 50}          -6.232894          -3.493938          -5.056999         -13.392197           0.531216        -5.528962        4.547874              166            0.780140            0.999856            0.999856            0.999817            0.999821          0.955898         0.087879
118     1          250       0.147704  2.872731e-03         0.004003    4.370285e-07                 0.3              16                100   {'learning_rate': 0.30000000000000004, 'max_depth': 16, 'n_estimators': 100}          -6.232963          -3.496287          -5.058631         -13.395199           0.531122        -5.530392        4.548646              169            0.780140            0.999856            0.999857            0.999817            0.999821          0.955898         0.087879
119     1          250       0.482944  4.761346e-03         0.004003    2.431402e-07                 0.3              16                500   {'learning_rate': 0.30000000000000004, 'max_depth': 16, 'n_estimators': 500}          -6.232963          -3.496287          -5.058631         -13.395199           0.531122        -5.530392        4.548646              167            0.780140            0.999856            0.999857            0.999817            0.999821          0.955898         0.087879
120     1          250       0.223158  4.246424e-03         0.003803    4.003781e-04                 0.3              16                200   {'learning_rate': 0.30000000000000004, 'max_depth': 16, 'n_estimators': 200}          -6.232963          -3.496287          -5.058631         -13.395199           0.531122        -5.530392        4.548646              167            0.780140            0.999856            0.999857            0.999817            0.999821          0.955898         0.087879
121     1          250       0.905845  6.898804e-02         0.005605    4.898435e-04                0.03              64                500                  {'learning_rate': 0.03, 'max_depth': 64, 'n_estimators': 500}          -6.563221          -3.491440          -5.055329         -13.387272           0.529826        -5.593487        4.558216              186            0.780141            0.999856            0.999857            0.999818            0.999822          0.955899         0.087879
122     1          250       0.900241  4.045910e-02         0.005404    4.904854e-04                0.03              32                500                  {'learning_rate': 0.03, 'max_depth': 32, 'n_estimators': 500}          -6.563041          -3.491394          -5.055322         -13.387272           0.530153        -5.593375        4.558300              185            0.780141            0.999856            0.999857            0.999818            0.999822          0.955899         0.087879
123     1          250       0.179127  3.635490e-03         0.004203    4.004719e-04            0.094868              16                100   {'learning_rate': 0.09486832980505137, 'max_depth': 16, 'n_estimators': 100}          -6.257519          -3.396159          -4.978760         -13.146153           0.541679        -5.447382        4.477128              157            0.780128            0.999788            0.999780            0.999758            0.999748          0.955840         0.087856
124     1          250       0.447919  2.072912e-02         0.004603    4.887954e-04                0.03              32                200                  {'learning_rate': 0.03, 'max_depth': 32, 'n_estimators': 200}          -5.345164          -2.890139          -4.553440         -11.818884           0.536466        -4.814232        4.043443              153            0.779673            0.997532            0.997508            0.997502            0.997493          0.953942         0.087134
125     1          250       0.459527  4.293218e-02         0.004604    4.906607e-04                0.03              64                200                  {'learning_rate': 0.03, 'max_depth': 64, 'n_estimators': 200}          -5.345225          -2.890164          -4.553503         -11.818884           0.535637        -4.814428        4.043222              154            0.779673            0.997532            0.997516            0.997502            0.997495          0.953944         0.087135
126     1          250       0.118884  8.188816e-03         0.004003    5.560829e-07            0.094868              64                 50    {'learning_rate': 0.09486832980505137, 'max_depth': 64, 'n_estimators': 50}          -4.592113          -2.430377          -4.161525         -10.602130           0.540833        -4.249062        3.653424              150            0.778486            0.992243            0.992192            0.992235            0.992203          0.949472         0.085493
127     1          250       1.039340  5.980424e-02         0.006205    4.003526e-04            0.009487              32                500  {'learning_rate': 0.009486832980505138, 'max_depth': 32, 'n_estimators': 500}          -4.483496          -2.377206          -4.115594         -10.460688           0.543396        -4.178718        3.608430              146            0.778216            0.991399            0.991330            0.991393            0.991351          0.948738         0.085261
128     1          250       1.089576  8.602317e-02         0.006404    4.905633e-04            0.009487              64                500  {'learning_rate': 0.009486832980505138, 'max_depth': 64, 'n_estimators': 500}          -4.483590          -2.377236          -4.115624         -10.460688           0.542242        -4.178979        3.608126              147            0.778216            0.991400            0.991342            0.991393            0.991357          0.948741         0.085263
129     1          250       0.218955  1.344696e-02         0.004003    2.861023e-07            0.094868              64                100   {'learning_rate': 0.09486832980505137, 'max_depth': 64, 'n_estimators': 100}          -6.283852          -3.398264          -4.978965         -13.147156           0.529936        -5.455660        4.475097              161            0.780131            0.999798            0.999798            0.999760            0.999763          0.955850         0.087859
130     1          250       0.113680  8.411958e-03         0.003803    7.488635e-04            0.094868              32                 50    {'learning_rate': 0.09486832980505137, 'max_depth': 32, 'n_estimators': 50}          -4.591760          -2.430422          -4.161472         -10.602130           0.542115        -4.248734        3.653749              149            0.778486            0.992242            0.992181            0.992235            0.992198          0.949469         0.085491
131     1          250       0.233566  1.328426e-02         0.004203    4.001386e-04            0.094868              32                100   {'learning_rate': 0.09486832980505137, 'max_depth': 32, 'n_estimators': 100}          -6.283787          -3.398322          -4.978965         -13.147156           0.529846        -5.455677        4.475066              162            0.780131            0.999798            0.999797            0.999760            0.999763          0.955850         0.087859
132     1          250       0.327633  1.677571e-02         0.004003    5.560829e-07            0.094868              64                200   {'learning_rate': 0.09486832980505137, 'max_depth': 64, 'n_estimators': 200}          -6.480510          -3.496526          -5.059179         -13.393451           0.529801        -5.579973        4.556374              181            0.780141            0.999857            0.999857            0.999818            0.999822          0.955899         0.087879
133     1          250       0.593622  2.081270e-02         0.004204    4.004478e-04            0.094868              64                500   {'learning_rate': 0.09486832980505137, 'max_depth': 64, 'n_estimators': 500}          -6.480510          -3.496526          -5.059177         -13.393452           0.529801        -5.579973        4.556374              180            0.780141            0.999857            0.999857            0.999818            0.999822          0.955899         0.087879
134     1          250       0.330034  1.908624e-02         0.004204    3.994517e-04            0.094868              32                200   {'learning_rate': 0.09486832980505137, 'max_depth': 32, 'n_estimators': 200}          -6.481507          -3.496745          -5.059350         -13.393451           0.529825        -5.580245        4.556396              183            0.780141            0.999857            0.999857            0.999818            0.999822          0.955899         0.087879
135     1          250       0.587617  1.916882e-02         0.004203    4.000190e-04            0.094868              32                500   {'learning_rate': 0.09486832980505137, 'max_depth': 32, 'n_estimators': 500}          -6.481507          -3.496745          -5.059346         -13.393452           0.529825        -5.580245        4.556396              182            0.780141            0.999857            0.999857            0.999818            0.999822          0.955899         0.087879
136     1          250       0.250750  7.673914e-03         0.006528    4.565397e-03            0.094868               6                200    {'learning_rate': 0.09486832980505137, 'max_depth': 6, 'n_estimators': 200}          -5.984813          -3.489000          -5.051446         -13.393046           0.551215        -5.473418        4.547400              163            0.780099            0.999769            0.999738            0.999731            0.999732          0.955814         0.087857
137     1          250       0.135408  1.036069e-02         0.000801    1.601124e-03                0.03               6                100                   {'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 100}          -2.795366          -1.096544          -2.967843          -6.961414           0.593858        -2.645462        2.515797              139            0.765256            0.950819            0.950942            0.951227            0.951115          0.913872         0.074308
138     1          250       0.850013  2.897966e-02         0.009375    7.654694e-03            0.009487              16                500  {'learning_rate': 0.009486832980505138, 'max_depth': 16, 'n_estimators': 500}          -4.461775          -2.375299          -4.115437         -10.458935           0.560468        -4.170196        3.612121              145            0.778191            0.991323            0.991257            0.991372            0.991259          0.948680         0.085245
139     1          250       0.462506  7.655356e-03         0.003125    6.250286e-03                 0.3               6                500    {'learning_rate': 0.30000000000000004, 'max_depth': 6, 'n_estimators': 500}          -5.847372          -3.494553          -5.060074         -13.399077           0.528415        -5.454532        4.540107              159            0.780139            0.999853            0.999855            0.999813            0.999817          0.955895         0.087878
140     1          250       0.228129  7.655493e-03         0.003125    6.250191e-03                 0.3               6                200    {'learning_rate': 0.30000000000000004, 'max_depth': 6, 'n_estimators': 200}          -5.847372          -3.494553          -5.060074         -13.399077           0.528415        -5.454532        4.540107              160            0.780139            0.999853            0.999855            0.999813            0.999817          0.955895         0.087878
141     1          250       0.137502  6.250095e-03         0.006250    7.654539e-03                 0.3               6                100    {'learning_rate': 0.30000000000000004, 'max_depth': 6, 'n_estimators': 100}          -5.832173          -3.493789          -5.056612         -13.389676           0.532410        -5.447968        4.537736              158            0.780133            0.999841            0.999839            0.999799            0.999805          0.955884         0.087875
142     1          250       0.362506  1.169263e-02         0.000000    0.000000e+00                0.03              16                200                  {'learning_rate': 0.03, 'max_depth': 16, 'n_estimators': 200}          -5.322407          -2.888840          -4.553329         -11.815583           0.554208        -4.805190        4.046532              152            0.779656            0.997485            0.997451            0.997487            0.997430          0.953902         0.087123
143     1          250       0.087501  7.654947e-03         0.006250    7.654889e-03            0.094868              16                 50    {'learning_rate': 0.09486832980505137, 'max_depth': 16, 'n_estimators': 50}          -4.576730          -2.428236          -4.161338         -10.599462           0.558437        -4.241466        3.657043              148            0.778462            0.992165            0.992110            0.992213            0.992104          0.949411         0.085474
144     1          250       0.603135  1.874893e-02         0.006250    7.654772e-03                0.03               6                500                   {'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 500}          -6.043930          -3.486158          -5.047585         -13.367129           0.550532        -5.478854        4.539923              164            0.780068            0.999684            0.999617            0.999658            0.999677          0.955741         0.087836
145     1          250       0.071876  7.655668e-03         0.000000    0.000000e+00                 0.3               6                 50     {'learning_rate': 0.30000000000000004, 'max_depth': 6, 'n_estimators': 50}          -5.766613          -3.486793          -5.049371         -13.368813           0.554203        -5.423477        4.535846              156            0.780081            0.999716            0.999653            0.999675            0.999673          0.955760         0.087839
146     1          250       0.246880  6.250405e-03         0.009375    7.654500e-03                0.03               6                200                   {'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 200}          -4.828820          -2.886875          -4.552594         -11.801568           0.590954        -4.695780        4.043566              151            0.779339            0.996826            0.996827            0.996822            0.996897          0.953342         0.087001
147     1          250       0.134376  7.654539e-03         0.000000    0.000000e+00            0.094868               6                100    {'learning_rate': 0.09486832980505137, 'max_depth': 6, 'n_estimators': 100}          -5.747720          -3.395069          -4.978342         -13.128628           0.574905        -5.334971        4.466061              155            0.779975            0.999381            0.999289            0.999397            0.999463          0.955501         0.087763
148     1          250       0.580284  3.827070e-02         0.006728    4.471148e-03            0.009487               6                500   {'learning_rate': 0.009486832980505138, 'max_depth': 6, 'n_estimators': 500}          -4.014487          -2.374274          -4.114758         -10.447640           0.597893        -4.070653        3.615082              143            0.777795            0.990507            0.990604            0.990619            0.990609          0.948027         0.085116
149     1          250       0.065246  4.121443e-03         0.003603    4.900967e-04            0.094868               6                 50     {'learning_rate': 0.09486832980505137, 'max_depth': 6, 'n_estimators': 50}          -4.116673          -2.427662          -4.160684         -10.590831           0.596170        -4.139936        3.659989              144            0.778110            0.991369            0.991458            0.991453            0.991442          0.948766         0.085328
150     2          500       0.375007  2.614560e-02         0.009377    7.656369e-03            0.094868               6                200    {'learning_rate': 0.09486832980505137, 'max_depth': 6, 'n_estimators': 200}           0.652108           0.720523           0.785335          -0.332132          -2.638430        -0.162519        1.303895              128            0.997990            0.999820            0.999654            0.988388            0.999331          0.997036         0.004372
151     2          500       0.468755  1.711711e-02         0.009376    7.655396e-03            0.094868              32                100   {'learning_rate': 0.09486832980505137, 'max_depth': 32, 'n_estimators': 100}           0.645465           0.677412           0.763365          -0.344939          -2.620224        -0.175784        1.287501              131            0.998509            0.999808            0.999760            0.992073            0.999570          0.997944         0.002974
152     2          500       0.515632  4.307565e-02         0.003125    6.250286e-03            0.094868              64                100   {'learning_rate': 0.09486832980505137, 'max_depth': 64, 'n_estimators': 100}           0.645248           0.675947           0.761161          -0.345027          -2.620103        -0.176555        1.286914              132            0.998512            0.999808            0.999763            0.992072            0.999570          0.997945         0.002974
153     2          500       0.365631  3.061900e-02         0.003125    6.249905e-03                 0.3               6                200    {'learning_rate': 0.30000000000000004, 'max_depth': 6, 'n_estimators': 200}           0.653073           0.684102           0.763766          -0.344091          -2.659518        -0.180534        1.304324              133            0.998544            0.999871            0.999818            0.991999            0.999621          0.997970         0.003024
154     2          500       0.728137  3.775896e-02         0.000000    0.000000e+00                 0.3               6                500    {'learning_rate': 0.30000000000000004, 'max_depth': 6, 'n_estimators': 500}           0.653073           0.684102           0.763190          -0.344091          -2.660777        -0.180900        1.304719              134            0.998544            0.999871            0.999820            0.991999            0.999622          0.997971         0.003025
155     2          500       0.209378  7.655201e-03         0.000000    0.000000e+00                 0.3               6                100    {'learning_rate': 0.30000000000000004, 'max_depth': 6, 'n_estimators': 100}           0.654502           0.699196           0.771706          -0.333821          -2.645433        -0.170770        1.302054              130            0.998355            0.999857            0.999774            0.990900            0.999549          0.997687         0.003436
156     2          500       0.337505  1.875035e-02         0.009375    7.654811e-03            0.094868              16                100   {'learning_rate': 0.09486832980505137, 'max_depth': 16, 'n_estimators': 100}           0.646859           0.693379           0.775375          -0.340131          -2.615233        -0.167950        1.289535              129            0.998416            0.999798            0.999712            0.991481            0.999490          0.997780         0.003188
157     2          500       0.093751  3.814697e-07         0.006250    7.654831e-03                 0.3               6                 50     {'learning_rate': 0.30000000000000004, 'max_depth': 6, 'n_estimators': 50}           0.657511           0.729676           0.790126          -0.320084          -2.624934        -0.153541        1.301069              127            0.997695            0.999796            0.999611            0.986838            0.999227          0.996633         0.004953
158     2          500       0.206253  1.822202e-02         0.006251    7.655356e-03            0.094868               6                100    {'learning_rate': 0.09486832980505137, 'max_depth': 6, 'n_estimators': 100}           0.654465           0.745157           0.801446          -0.314588          -2.592270        -0.141158        1.291906              126            0.996763            0.999652            0.999255            0.980792            0.998564          0.995005         0.007175
159     2          500       1.046469  1.082825e-01         0.007251    7.077234e-03                0.03              64                200                  {'learning_rate': 0.03, 'max_depth': 64, 'n_estimators': 200}           0.632578           0.676945           0.769117          -0.232377          -2.389688        -0.108685        1.196286              125            0.996398            0.997381            0.997475            0.991516            0.997356          0.996025         0.002289
160     2          500       0.914031  6.919923e-02         0.005404    4.904855e-04                0.03              32                200                  {'learning_rate': 0.03, 'max_depth': 32, 'n_estimators': 200}           0.633026           0.681966           0.774386          -0.231803          -2.387922        -0.106070        1.197090              124            0.996375            0.997379            0.997457            0.991485            0.997332          0.996006         0.002294
161     2          500       0.620843  5.112280e-02         0.005404    8.013727e-04                0.03              16                200                  {'learning_rate': 0.03, 'max_depth': 16, 'n_estimators': 200}           0.634158           0.700832           0.783969          -0.224274          -2.383303        -0.097724        1.199217              123            0.996179            0.997359            0.997374            0.989220            0.997208          0.995468         0.003155
162     2          500       0.366861  1.345017e-02         0.004203    4.005436e-04                0.03               6                200                   {'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 200}           0.639725           0.739505           0.814231          -0.202125          -2.366262        -0.074985        1.202582              122            0.993661            0.997168            0.996833            0.974021            0.996117          0.991560         0.008855
163     2          500       0.298011  2.366776e-02         0.004003    6.334652e-04            0.094868              64                 50    {'learning_rate': 0.09486832980505137, 'max_depth': 64, 'n_estimators': 50}           0.619960           0.625972           0.776292          -0.120385          -2.176018        -0.054836        1.105742              115            0.991456            0.991609            0.992138            0.990142            0.992179          0.991505         0.000738
164     2          500       0.234367  1.323628e-02         0.004403    4.898626e-04            0.094868              32                 50    {'learning_rate': 0.09486832980505137, 'max_depth': 32, 'n_estimators': 50}           0.620496           0.631359           0.783112          -0.119513          -2.175314        -0.051972        1.107218              114            0.991423            0.991606            0.992107            0.990050            0.992159          0.991469         0.000764
165     2          500       0.170122  1.345457e-02         0.005203    7.503929e-04            0.094868              16                 50    {'learning_rate': 0.09486832980505137, 'max_depth': 16, 'n_estimators': 50}           0.621891           0.650316           0.792009          -0.112794          -2.169413        -0.043598        1.108739              113            0.991078            0.991580            0.992014            0.987360            0.991967          0.990800         0.001752
166     2          500       2.495113  2.230441e-01         0.000000    0.000000e+00            0.009487              64                500  {'learning_rate': 0.009486832980505138, 'max_depth': 64, 'n_estimators': 500}           0.617655           0.659274           0.777713          -0.116559          -2.149181        -0.042219        1.099512              112            0.990659            0.990883            0.991286            0.989826            0.991351          0.990801         0.000550
167     2          500       2.140930  1.280764e-01         0.009853    5.747252e-03            0.009487              32                500  {'learning_rate': 0.009486832980505138, 'max_depth': 32, 'n_estimators': 500}           0.618285           0.664011           0.783186          -0.115322          -2.147165        -0.039401        1.100220              111            0.990615            0.990879            0.991262            0.989708            0.991314          0.990756         0.000583
168     2          500       1.524050  1.393989e-01         0.007205    4.000427e-04            0.009487              16                500  {'learning_rate': 0.009486832980505138, 'max_depth': 16, 'n_estimators': 500}           0.619260           0.682724           0.792349          -0.108755          -2.141624        -0.031209        1.101900              110            0.990352            0.990855            0.991167            0.987276            0.991135          0.990157         0.001470
169     2          500       0.089664  2.499616e-03         0.004003    2.780415e-07            0.094868               6                 50     {'learning_rate': 0.09486832980505137, 'max_depth': 6, 'n_estimators': 50}           0.623970           0.688671           0.820093          -0.093608          -2.155683        -0.023311        1.112580              109            0.988003            0.991382            0.991470            0.970720            0.990851          0.986485         0.007984
170     2          500       0.919455  1.157404e-02         0.005204    9.805329e-04            0.009487               6                500   {'learning_rate': 0.009486832980505138, 'max_depth': 6, 'n_estimators': 500}           0.621422           0.715585           0.819650          -0.085916          -2.131214        -0.012095        1.106235              107            0.987048            0.990649            0.990619            0.970511            0.990011          0.985767         0.007743
171     2          500       0.439112  3.809215e-02         0.004403    4.903493e-04                0.03              32                100                  {'learning_rate': 0.03, 'max_depth': 32, 'n_estimators': 100}           0.575821           0.563434           0.797193           0.180433          -1.512087         0.120959        0.840280               87            0.953570            0.949365            0.951518            0.976010            0.952613          0.956615         0.009798
172     2          500       0.454321  4.973631e-02         0.005004    8.950021e-04                0.03              64                100                  {'learning_rate': 0.03, 'max_depth': 64, 'n_estimators': 100}           0.575480           0.561054           0.795124           0.180272          -1.512352         0.119916        0.839761               88            0.953637            0.949368            0.951537            0.976076            0.952618          0.956647         0.009817
173     2          500       0.322427  4.395337e-02         0.004404    4.906607e-04                0.03              16                100                  {'learning_rate': 0.03, 'max_depth': 16, 'n_estimators': 100}           0.576533           0.573944           0.804271           0.183787          -1.506763         0.126354        0.840588               86            0.953220            0.949344            0.951418            0.973004            0.952385          0.955874         0.008662
174     2          500       0.172418  2.150003e-02         0.003604    1.857131e-03                0.03               6                100                   {'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 100}           0.576900           0.600112           0.824538           0.205410          -1.507913         0.139809        0.847475               84            0.949408            0.949126            0.950865            0.957132            0.951230          0.951552         0.002905
175     3         1000       0.475008  2.119546e-02         0.006250    7.654772e-03                0.03               6                200                   {'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 200}           0.292422        -214.429483           0.546442           0.143881          -0.017936       -42.692935       85.868475              201            0.986413            0.997570            0.996419            0.983947            0.990929          0.991056         0.005354
176     3         1000       0.456257  5.625136e-02         0.006250    7.654188e-03            0.094868              64                 50    {'learning_rate': 0.09486832980505137, 'max_depth': 64, 'n_estimators': 50}           0.351813        -207.266889           0.531867          -0.086322          -0.008435       -41.295593       82.985959              200            0.986820            0.993843            0.991879            0.992240            0.990392          0.991035         0.002376
177     3         1000       0.331256  2.688284e-02         0.003125    6.250191e-03            0.094868              32                 50    {'learning_rate': 0.09486832980505137, 'max_depth': 32, 'n_estimators': 50}           0.352376        -207.261608           0.531896          -0.086141          -0.008044       -41.294304       82.983963              199            0.986729            0.993838            0.991874            0.992232            0.990341          0.991003         0.002409
178     3         1000       0.228129  1.249967e-02         0.000000    0.000000e+00            0.094868              16                 50    {'learning_rate': 0.09486832980505137, 'max_depth': 16, 'n_estimators': 50}           0.354495        -207.248249           0.532185          -0.085861          -0.006493       -41.290785       82.979044              198            0.985923            0.993802            0.991793            0.992199            0.989740          0.990691         0.002713
179     3         1000       4.005656  4.812310e-01         0.017336    1.576315e-03            0.009487              64                500  {'learning_rate': 0.009486832980505138, 'max_depth': 64, 'n_estimators': 500}           0.403360        -184.976450           0.530304          -0.084148          -0.019671       -36.829321       74.073942              195            0.986079            0.993028            0.991035            0.991398            0.989628          0.990233         0.002343
180     3         1000       3.172909  1.381134e-01         0.014656    1.013018e-03            0.009487              32                500  {'learning_rate': 0.009486832980505138, 'max_depth': 32, 'n_estimators': 500}           0.403989        -184.970425           0.530343          -0.083970          -0.019484       -36.827909       74.071635              194            0.985978            0.993023            0.991030            0.991388            0.989589          0.990202         0.002378
181     3         1000       2.128448  2.189947e-01         0.009375    7.654655e-03            0.009487              16                500  {'learning_rate': 0.009486832980505138, 'max_depth': 16, 'n_estimators': 500}           0.407020        -184.956631           0.530635          -0.083694          -0.017961       -36.824126       74.066630              193            0.985283            0.992985            0.990948            0.991360            0.989007          0.989917         0.002640
182     3         1000       0.112502  6.249928e-03         0.006250    7.654947e-03            0.094868               6                 50     {'learning_rate': 0.09486832980505137, 'max_depth': 6, 'n_estimators': 50}           0.307449        -201.204056           0.533564           0.142733          -0.003785       -40.044819       80.579816              197            0.981471            0.992933            0.991053            0.968401            0.985717          0.983915         0.008743
183     3         1000       1.191351  4.222596e-02         0.006728    5.020010e-03            0.009487               6                500   {'learning_rate': 0.009486832980505138, 'max_depth': 6, 'n_estimators': 500}           0.330450        -195.782645           0.531457           0.128287          -0.005013       -38.959493       78.411787              196            0.980602            0.992112            0.990215            0.965103            0.984975          0.982601         0.009636
184     3         1000       0.714339  5.847388e-02         0.005204    7.488381e-04                0.03              64                100                  {'learning_rate': 0.03, 'max_depth': 64, 'n_estimators': 100}           0.403792        -142.827636           0.484414          -0.039014           0.010881       -28.393513       57.217437              192            0.951072            0.962370            0.951641            0.952299            0.954486          0.954374         0.004162
185     3         1000       0.599827  2.772212e-02         0.005204    4.003764e-04                0.03              32                100                  {'learning_rate': 0.03, 'max_depth': 32, 'n_estimators': 100}           0.404040        -142.824950           0.484433          -0.038953           0.011123       -28.392862       57.216419              191            0.950979            0.962364            0.951638            0.952293            0.954395          0.954334         0.004176
186     3         1000       0.442114  3.692320e-02         0.005805    7.490804e-04                0.03              16                100                  {'learning_rate': 0.03, 'max_depth': 16, 'n_estimators': 100}           0.405618        -142.812399           0.484650          -0.038761           0.011597       -28.389859       57.211645              190            0.950032            0.962322            0.951556            0.952264            0.953634          0.953961         0.004338
187     3         1000       0.232765  2.222052e-02         0.004604    4.904076e-04                0.03               6                100                   {'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 100}           0.365935        -140.522870           0.483209           0.063281           0.022753       -27.917538       56.302938              189            0.943759            0.959795            0.950712            0.892745            0.949272          0.939256         0.023820
188     4         2000       6.031636  4.197679e-01         0.035226    6.246018e-03            0.009487              64                500  {'learning_rate': 0.009486832980505138, 'max_depth': 64, 'n_estimators': 500}          -0.046523           0.639927           0.113012          -0.251810           0.003739         0.091669        0.298613               91            0.842181            0.972054            0.980085            0.664928            0.821175          0.856085         0.115566
189     4         2000       5.036168  1.931836e-01         0.029512    1.464984e-03            0.009487              32                500  {'learning_rate': 0.009486832980505138, 'max_depth': 32, 'n_estimators': 500}          -0.046469           0.641107           0.113022          -0.251722           0.003744         0.091936        0.299021               90            0.842174            0.972047            0.980078            0.664922            0.821169          0.856078         0.115566
190     4         2000       3.074854  1.246461e-01         0.018750    6.249809e-03            0.009487              16                500  {'learning_rate': 0.009486832980505138, 'max_depth': 16, 'n_estimators': 500}          -0.046309           0.645014           0.113064          -0.251420           0.003826         0.092835        0.300368               89            0.842099            0.971991            0.980008            0.664854            0.821047          0.856000         0.115571
191     4         2000       1.046891  5.846368e-02         0.015626    2.799160e-06                0.03              64                100                  {'learning_rate': 0.03, 'max_depth': 64, 'n_estimators': 100}          -0.030438           0.829000           0.116335          -0.159090           0.028699         0.156901        0.347777               79            0.814990            0.935771            0.943779            0.648152            0.800547          0.828648         0.107968
192     4         2000       0.945905  2.694379e-02         0.007005    2.336015e-07                0.03              32                100                  {'learning_rate': 0.03, 'max_depth': 32, 'n_estimators': 100}          -0.030402           0.829402           0.116343          -0.159071           0.028700         0.156994        0.347925               78            0.814977            0.935767            0.943773            0.648150            0.800546          0.828643         0.107967
193     4         2000       0.645860  4.844360e-02         0.006004    3.234067e-07                0.03              16                100                  {'learning_rate': 0.03, 'max_depth': 16, 'n_estimators': 100}          -0.030289           0.832681           0.116377          -0.158856           0.028765         0.157735        0.349136               77            0.814890            0.935701            0.943691            0.648050            0.800366          0.828539         0.107982
194     4         2000       0.295811  4.124902e-02         0.005203    1.167202e-03                0.03               6                100                   {'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 100}           0.000695           0.905868           0.123671          -0.007202           0.030499         0.210706        0.350682               66            0.719822            0.925744            0.942415            0.625843            0.779763          0.798717         0.121040
195     5         4000       1.458637  9.350389e-02         0.009807    7.489273e-04                0.03              64                100                  {'learning_rate': 0.03, 'max_depth': 64, 'n_estimators': 100}          -1.124200           0.210817           0.220598          -0.334955          -0.086402        -0.222829        0.495647              137            0.892821            0.896993            0.681346            0.802312            0.776102          0.809915         0.080234
196     5         4000       1.528925  1.282540e-01         0.013974    8.443190e-03                0.03              32                100                  {'learning_rate': 0.03, 'max_depth': 32, 'n_estimators': 100}          -1.124200           0.210822           0.220599          -0.334955          -0.086402        -0.222827        0.495648              136            0.892821            0.896993            0.681345            0.802312            0.776102          0.809914         0.080234
197     5         4000       1.061163  7.757920e-02         0.003403    4.179250e-03                0.03              16                100                  {'learning_rate': 0.03, 'max_depth': 16, 'n_estimators': 100}          -1.123849           0.211042           0.220651          -0.334820          -0.086296        -0.222654        0.495568              135            0.892791            0.896939            0.681303            0.802273            0.776061          0.809873         0.080233
198     5         4000       0.454321  5.406931e-02         0.007268    7.072583e-03                0.03               6                100                   {'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 100}          -0.647225           0.402624           0.158998          -0.152839          -0.077533        -0.063195        0.350910              116            0.773063            0.863381            0.630560            0.688984            0.755853          0.742368         0.078891
199     6         8000       1.692157  1.042180e-01         0.024941    1.155858e-02                0.03              16                100                  {'learning_rate': 0.03, 'max_depth': 16, 'n_estimators': 100}          -0.521218          -0.352440           0.211051          -0.158419          -0.311042        -0.226413        0.247367              138            0.872208            0.812202            0.770755            0.760892            0.801091          0.803429         0.039217
200     6         8000       0.694895  8.284467e-02         0.008006    2.780415e-07                0.03               6                100                   {'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 100}          -0.318624           0.115441           0.166209           0.028418          -0.075684        -0.016848        0.171808              108            0.727433            0.635819            0.642139            0.596878            0.668198          0.654094         0.043193
############################
Filesize (GB), Prediction (GB), Target (GB), Create_time
############################
0.003104576,0.3168332278728485,0.270061568,2021-05-28 19:16:05.038179
0.004880318,0.32441484928131104,0.273805312,2021-05-20 19:54:08.10678
0.004789652,0.3949764370918274,0.483303424,2021-07-11 06:38:22.724517
0.004881607,0.32441484928131104,0.33701888,2021-07-11 17:25:09.727654
0.004807356,0.3949764370918274,0.275881984,2021-05-20 19:33:59.367886
0.003071122,0.315100759267807,0.26554368,2021-06-10 14:42:39.054631
0.003065684,0.31770238280296326,0.344907776,2021-07-10 14:01:16.899762
